"year","month","day","hour","DALMP","LOAD","WIND","OUTAGES"
2014,1,22,17,27.45,33261.86266,1954.74,11865
2014,1,22,18,31.31,34276.657405,2732.29,11733
2014,1,22,19,43.88,37134.420053,3240.4,11733
2014,1,22,20,36.27,37839.244413,4315.52,11588
2014,1,22,21,33.72,37739.386878,5142.83,11588
2014,1,22,22,31.12,36806.415218,5733.97,11663
2014,1,22,23,30.22,34804.305693,6262.49,11663
2014,1,23,0,25.56,32510.94965,6740.68,11663
2014,1,23,1,26.04,31193.950825,6975.07,12715
2014,1,23,2,25.07,30565.605465,7288.07,12715
2014,1,23,3,25.05,30615.616068,7639.49,12715
2014,1,23,4,25.13,30846.855665,8023.27,12715
2014,1,23,5,29.34,31798.932393,8280.53,12895
2014,1,23,6,35.83,34421.105665,8274.76,12895
2014,1,23,7,46.52,38752.2045,8267.18,13142
2014,1,23,8,46.16,40932.810585,8367.14,13190
2014,1,23,9,42.3,40274.69273,8373.41,13199
2014,1,23,10,42.21,40490.845308,8292.14,14148
2014,1,23,11,42.14,41186.553653,8106.59,14198
2014,1,23,12,38.98,41648.184383,8143.65,13898
2014,1,23,13,37.17,42282.22543,8332.09,13940
2014,1,23,14,36.91,43184.687283,8468.92,14460
2014,1,23,15,36.76,43964.955828,8513.46,14440
2014,1,23,16,36.77,44851.24226,8580.74,13638
2014,1,23,17,39.21,46645.94083,8828.31,13189
2014,1,23,18,60.08,49301.152135,8709.78,12621
2014,1,23,19,100,52368.459173,8535.47,12833
2014,1,23,20,98.01,53068.100493,8271.87,12806
2014,1,23,21,82.14,52886.012525,7799.75,12673
2014,1,23,22,65.13,51706.1581,6877.46,12806
2014,1,23,23,49.38,49200.211575,6001.77,12758
2014,1,24,0,40.34,47062.785493,4809.62,12854
2014,1,24,1,38.07,45987.81233,4293.12,12929
2014,1,24,2,36.17,45697.228698,3784.23,13087
2014,1,24,3,36.91,45769.636665,3304.85,13087
2014,1,24,4,39.17,46137.645055,2929.8,13012
2014,1,24,5,44.81,47101.271323,2549.25,13012
2014,1,24,6,92.02,49454.862755,2083.17,13012
2014,1,24,7,208.95,52783.273355,1845.84,13012
2014,1,24,8,200.16,54861.82119,1729.66,12677
2014,1,24,9,100.27,54669.138878,1643.47,12472
2014,1,24,10,75.65,54238.162575,1706.81,12802
2014,1,24,11,63.61,53183.95868,1802.78,12235
2014,1,24,12,49.36,51807.63514,1940.32,12562
2014,1,24,13,44.11,49985.250475,2155.76,12562
2014,1,24,14,39.93,48275.852145,2377.24,12562
2014,1,24,15,38,46473.60088,2908.75,12562
2014,1,24,16,35.84,45176.623283,3766.88,12562
2014,1,24,17,36.82,44567.099053,4310.46,12514
2014,1,24,18,45.62,45348.63057,3679.44,12514
2014,1,24,19,61.2,48320.542818,2691.72,12514
2014,1,24,20,53.16,49041.91115,2658.11,12545
2014,1,24,21,47.38,48997.943483,4418.23,12545
2014,1,24,22,41.26,48360.02911,5822.78,12545
2014,1,24,23,44.76,46836.626713,6220.58,12545
2014,1,25,0,41.23,45196.924003,5609.91,12545
2014,1,25,1,37.7,43860.124153,5177.15,12529
2014,1,25,2,36.64,43206.109343,5096,12529
2014,1,25,3,33.59,43018.355253,5129.97,12529
2014,1,25,4,34.31,43132.531393,5033.33,12529
2014,1,25,5,36.08,43550.697185,5210.44,12529
2014,1,25,6,38.2,44719.187365,4947.16,12529
2014,1,25,7,51.61,46351.910515,4619.38,12529
2014,1,25,8,67.76,47636.600663,4249.94,12529
2014,1,25,9,68.85,47463.554353,3838.64,11964
2014,1,25,10,48.36,45749.663353,2886.19,10985
2014,1,25,11,39.35,43081.480338,1382.55,11066
2014,1,25,12,37.25,39820.024858,432.54,11066
2014,1,25,13,36.21,36925.133925,450.8,11741
2014,1,25,14,34.18,34454.174218,499.44,11741
2014,1,25,15,30,32654.060743,446.92,12099
2014,1,25,16,29,31592.436215,328.36,12099
2014,1,25,17,26.75,31504.612425,174.87,11954
2014,1,25,18,32.13,32319.502905,113.72,11596
2014,1,25,19,44.78,34914.92628,146.89,11596
2014,1,25,20,44.21,35516.831198,346.57,11596
2014,1,25,21,40.37,35401.635833,804.9,11596
2014,1,25,22,36.76,35134.160763,1460.56,12163
2014,1,25,23,32.16,34208.666563,1968.48,12517
2014,1,26,0,27.46,32885.1822,2735.11,12517
2014,1,26,1,29.47,31749.728963,3444.52,12754
2014,1,26,2,26,31076.413645,4558.3,12754
2014,1,26,3,25.01,30830.585548,5437.86,12754
2014,1,26,4,25,30759.679465,6198.61,12754
2014,1,26,5,25.6,31083.34963,6238.14,12754
2014,1,26,6,28,31850.581888,6006.23,12754
2014,1,26,7,33.18,33099.04843,5830.25,12754
2014,1,26,8,35.62,34254.23997,5568.42,12754
2014,1,26,9,41.69,34962.999328,5701.66,12754
2014,1,26,10,42.54,34547.611385,5318.97,12754
2014,1,26,11,32.07,33204.283388,4093.06,13360
2014,1,26,12,30.21,31920.657833,4422.21,13360
2014,1,26,13,28,31018.753903,4782.41,13360
2014,1,26,14,26.75,30362.858405,4887.04,13360
2014,1,26,15,26,29867.454388,4662.55,13047
2014,1,26,16,25,29589.139075,4530.95,13088
2014,1,26,17,26,29701.565553,3921.48,13047
2014,1,26,18,33,30477.869935,3532.59,13047
2014,1,26,19,45.74,33046.86024,2507.26,12701
2014,1,26,20,41.9,33996.42995,2059.63,12701
2014,1,26,21,37.64,33612.913665,1946.54,12134
2014,1,26,22,32.17,32660.525708,2049.37,12134
2014,1,26,23,26.29,30944.600648,2225.47,12134
2014,1,27,0,21.34,28946.414333,2552.81,12134
2014,1,27,1,19.35,27484.513335,2973.17,11738
2014,1,27,2,18.63,26976.805598,3734.24,11738
2014,1,27,3,18.49,27072.881365,4732.65,11738
2014,1,27,4,18.73,27570.49673,5797.89,11738
2014,1,27,5,20.02,28991.314168,6565.73,11738
2014,1,27,6,28.32,32310.620305,7725.73,11738
2014,1,27,7,42.91,37423.170405,8183.46,11738
2014,1,27,8,41.93,40401.028638,8158.68,11738
2014,1,27,9,37.15,39951.582013,8113.64,11523
2014,1,27,10,36.5,39794.772928,8126.82,11541
2014,1,27,11,34.99,39620.404768,8043.34,12290
2014,1,27,12,33.6,39339.33196,7908.04,12290
2014,1,27,13,33.24,38826.134518,7422.96,12290
2014,1,27,14,33.4,38509.55759,6905.12,12290
2014,1,27,15,34.2,38409.772815,6010.61,11918
2014,1,27,16,33.61,38960.841373,5670.17,11918
2014,1,27,17,35.46,40257.527118,5718.86,11312
2014,1,27,18,48.17,42472.28989,5696.74,11312
2014,1,27,19,71.32,45876.270973,5228.93,11181
2014,1,27,20,66.43,46862.345168,4615.99,10432
2014,1,27,21,60.23,46695.95169,4663.11,10432
2014,1,27,22,48.24,45640.160998,4246.29,10432
2014,1,27,23,37.27,43573.669233,3908.15,10432
2014,1,28,0,36.1,41436.74121,3782.05,10432
2014,1,28,1,35.9,40361.19135,3837.75,11965
2014,1,28,2,34.77,40292.261525,4561.2,11965
2014,1,28,3,35,40566.649675,5412.37,11965
2014,1,28,4,35.98,41187.919895,5481.22,11965
2014,1,28,5,41.01,42470.383373,5292.69,11965
2014,1,28,6,57.37,45197.032105,5090.54,11965
2014,1,28,7,129.57,49572.162263,4311.54,11965
2014,1,28,8,127.79,52044.496653,4094.87,11965
2014,1,28,9,74.76,51947.375115,4754.18,11965
2014,1,28,10,63.02,52173.15634,4217.87,11965
2014,1,28,11,60.16,52153.528798,4376.2,11965
2014,1,28,12,50.58,51336.868588,3533.83,11965
2014,1,28,13,45.13,50389.145778,3244.85,11965
2014,1,28,14,39.02,49502.830535,3436.05,11965
2014,1,28,15,37.06,48603.391268,3647.77,11965
2014,1,28,16,35.89,48237.008225,3728.95,11965
2014,1,28,17,37.29,48427.06233,3112.89,11965
2014,1,28,18,59.7,49794.975248,2293.63,11965
2014,1,28,19,98.81,52982.36781,1738.98,11965
2014,1,28,20,81.48,53759.75917,1593.51,11965
2014,1,28,21,69.99,53355.540628,1516.7,11606
2014,1,28,22,64.57,51933.486248,1340.94,12343
2014,1,28,23,61.05,49347.07925,1129.4,12343
2014,1,29,0,51.82,47080.13726,1023.79,12282
2014,1,29,1,36.15,45870.62744,868.36,12282
2014,1,29,2,34.9,45725.507218,863.62,12273
2014,1,29,3,34.66,46028.625283,1324.06,12343
2014,1,29,4,35.77,46647.641795,1399.79,12343
2014,1,29,5,41.33,47789.906205,1877.76,12343
2014,1,29,6,72.37,50543.434805,2271.34,12343
2014,1,29,7,221.69,54755.82327,2444.81,12343
2014,1,29,8,192.42,56432.944043,2527.69,12698
2014,1,29,9,69.6,54760.34717,2909.64,12698
2014,1,29,10,47.03,52426.47852,3264.42,12346
2014,1,29,11,43.88,49657.05998,2424.64,12356
2014,1,29,12,39.33,47201.168795,2933.49,12140
2014,1,29,13,33.65,44719.78872,3717.19,12281
2014,1,29,14,31.83,42719.407115,4044.86,12237
2014,1,29,15,30,40930.019795,3888.32,12974
2014,1,29,16,27.61,39960.360258,4527.46,12974
2014,1,29,17,26.16,40240.392835,5345.86,13336
2014,1,29,18,34.88,42133.316215,6145.52,13364
2014,1,29,19,49.94,46521.16878,6688.73,13364
2014,1,29,20,45.02,48626.92681,7030.52,13294
2014,1,29,21,42.6,49232.491023,8125.67,13262
2014,1,29,22,39.9,48503.190983,8595,13249
2014,1,29,23,40,46516.142013,8644,13249
2014,1,30,0,35.33,44384.715358,8521.75,13249
2014,1,30,1,33.56,43060.471445,8551.13,13652
2014,1,30,2,31.42,42729.83703,8503.92,13652
2014,1,30,3,31.39,42662.438145,8446.36,13547
2014,1,30,4,32.82,43010.583318,8384.77,13547
2014,1,30,5,33.69,43891.577915,8361.67,13547
2014,1,30,6,43.35,46190.214938,8225.13,12947
2014,1,30,7,102,50094.77097,8221.87,12947
2014,1,30,8,70.69,51166.31793,8232.42,12947
2014,1,30,9,43.5,49004.623635,8247.37,12897
2014,1,30,10,38.8,47405.792493,8105.7,12074
2014,1,30,11,34.73,45575.223465,7867.45,12132
2014,1,30,12,31.57,43244.019443,8062.52,12156
2014,1,30,13,30.96,40779.818718,8226.09,13212
2014,1,30,14,26.51,38629.029178,8213.87,13260
2014,1,30,15,25.26,36876.255863,7898.55,13802
2014,1,30,16,25.08,35715.597255,7546.38,13730
2014,1,30,17,24.64,35456.649293,6982.48,13897
2014,1,30,18,31.01,36108.423455,6165.2,13897
2014,1,30,19,39.82,38666.213845,5768.68,13502
2014,1,30,20,37.7,39350.423513,7134.61,14436
2014,1,30,21,35,38891.867995,7864.45,13966
2014,1,30,22,29.96,37580.086855,8128.35,13953
2014,1,30,23,25.57,35443.363565,8673.54,13953
2014,1,31,0,21.29,32880.66262,8912.65,13933
2014,1,31,1,26.55,31135.710028,8881.66,13933
2014,1,31,2,23.99,30237.952233,8764.34,14583
2014,1,31,3,23,29673.554145,8548.1,14583
2014,1,31,4,23.46,29495.59076,8482.5,14583
2014,1,31,5,25.44,30097.91023,8165.04,14583
2014,1,31,6,28,32047.55746,7882.63,14583
2014,1,31,7,64.9,35829.604595,7761.19,14583
2014,1,31,8,52.36,37285.902018,7519.26,14808
2014,1,31,9,40.75,36123.11678,7136.62,14846
2014,1,31,10,39.04,35443.577885,6549.95,14846
2014,1,31,11,35,34787.60215,5027.64,14846
2014,1,31,12,31.51,34053.490298,4282.55,14422
2014,1,31,13,31.21,33398.759188,4211.03,14015
2014,1,31,14,30.85,33205.222038,4803.37,14001
2014,1,31,15,32.65,32938.452395,5025.42,14286
2014,1,31,16,31.22,32558.683808,4144.24,14286
2014,1,31,17,31.46,32373.841585,3114.59,14286
2014,1,31,18,39.5,32483.260383,2745.53,14297
2014,1,31,19,68.52,33891.83211,2639.25,14257
2014,1,31,20,38,34069.350998,2837.76,14257
2014,1,31,21,35,33397.929535,3466.77,14257
2014,1,31,22,30,32401.068243,3679.6,13479
2014,1,31,23,27,31044.295788,4685.47,14257
2014,2,1,0,23.25,29257.02318,6310.83,13377
2014,2,1,1,22.31,27442.904168,5994.63,14056
2014,2,1,2,18.17,26351.05798,5261.64,14056
2014,2,1,3,18.01,25651.513295,4287.81,14056
2014,2,1,4,18.16,25361.769175,4039.25,14056
2014,2,1,5,18.17,25329.274733,3964.37,14056
2014,2,1,6,19.48,25992.439703,3760.22,14056
2014,2,1,7,22.55,27246.98464,3472.75,13771
2014,2,1,8,25.44,28752.516918,3010.37,13771
2014,2,1,9,30.48,30187.365668,2667.45,13771
2014,2,1,10,33.24,31850.569125,2485.18,13855
2014,2,1,11,37.42,32839.0142,2500.56,13863
2014,2,1,12,35.72,33125.249525,2536.72,13855
2014,2,1,13,35.97,32925.297743,2474.66,13817
2014,2,1,14,34.9,32500.309773,2300.54,12847
2014,2,1,15,34.5,32064.858688,2201.92,12847
2014,2,1,16,34.19,31933.806563,2145.82,13457
2014,2,1,17,31.59,32055.56973,2606.27,13457
2014,2,1,18,36.09,32732.320665,3305.69,13290
2014,2,1,19,56.43,34733.85396,4187.51,13290
2014,2,1,20,39.03,35290.245163,5073.19,13330
2014,2,1,21,40.59,35000.965048,6292.61,13330
2014,2,1,22,31.27,34311.71229,7351.39,13131
2014,2,1,23,26.3,33240.359043,8070.76,13050
2014,2,2,0,22.64,31887.10894,8484,13050
2014,2,2,1,26.75,30590.982685,8498.49,15332
2014,2,2,2,25,29877.415828,8468.9,15332
2014,2,2,3,24.97,29487.684185,8605.43,15332
2014,2,2,4,25,29356.496895,8466.26,15332
2014,2,2,5,25.44,29611.14492,7949.87,15332
2014,2,2,6,29.89,30474.282775,7099.39,15332
2014,2,2,7,31.5,32004.089995,6184.62,15332
2014,2,2,8,34.26,33832.99176,5571.94,16077
2014,2,2,9,39.51,36014.355175,4547.94,16077
2014,2,2,10,41.79,38188.29914,3768.65,16077
2014,2,2,11,42.97,39697.563783,3258.3,15809
2014,2,2,12,42,40629.354258,3522.46,15809
2014,2,2,13,39.05,41505.97124,4357.67,15809
2014,2,2,14,32.9,42184.384535,3800.45,16129
2014,2,2,15,31.89,42573.71375,3288.96,16124
2014,2,2,16,32.33,42809.325843,3024.94,15711
2014,2,2,17,35.39,43245.124198,2946.97,15759
2014,2,2,18,48.1,43805.765325,2646.03,15480
2014,2,2,19,77.29,44955.644623,2166.61,15520
2014,2,2,20,80.06,45542.515405,1746.52,15582
2014,2,2,21,80.41,45564.103275,1408.81,15324
2014,2,2,22,60.53,45356.911308,1306.24,15324
2014,2,2,23,51.38,43583.058445,1113.77,15284
2014,2,3,0,44.7,41145.951168,1123.51,14951
2014,2,3,1,54.07,39652.754443,1107.34,14951
2014,2,3,2,47.27,38969.58116,1089.54,14951
2014,2,3,3,47.26,38668.782623,1154.39,14591
2014,2,3,4,48.06,39016.320405,1093.28,13941
2014,2,3,5,48.82,39962.778048,960.73,13941
2014,2,3,6,78.99,42570.33595,780.12,13941
2014,2,3,7,166.27,46713.113493,659.69,13989
2014,2,3,8,156.2,48562.2558,596.43,13983
2014,2,3,9,96.6,47684.17791,363.14,13992
2014,2,3,10,78.18,47398.571715,274.64,14073
2014,2,3,11,65,46915.767283,157.33,14121
2014,2,3,12,54.04,45906.078845,105.05,14106
2014,2,3,13,43.65,44584.154475,127.44,13299
2014,2,3,14,37.95,43271.26647,130.24,13235
2014,2,3,15,34.72,42055.87906,159.39,12525
2014,2,3,16,32.21,41416.625205,316.31,12525
2014,2,3,17,32.97,41870.754615,586.03,12477
2014,2,3,18,44.39,43334.852578,1051.44,12292
2014,2,3,19,64.69,46036.406718,1221.15,12222
2014,2,3,20,50.77,46536.965853,1163.84,12222
2014,2,3,21,44.49,45993.379395,985.21,12222
2014,2,3,22,36.79,44311.19786,838.4,12079
2014,2,3,23,42.02,41342.59832,677.57,12222
2014,2,4,0,38.32,38431.58256,498.2,11719
2014,2,4,1,31.55,36620.890888,341.27,12623
2014,2,4,2,30.01,35721.013048,295.54,13043
2014,2,4,3,30,35380.693683,159.59,13043
2014,2,4,4,31,35474.904403,96.31,13043
2014,2,4,5,34.15,36317.93824,112.09,13043
2014,2,4,6,37.88,38804.593898,257.1,13043
2014,2,4,7,67.68,42938.73948,267.69,13043
2014,2,4,8,56.88,44453.89129,398.53,13213
2014,2,4,9,42.76,43216.123863,656.39,13213
2014,2,4,10,42.5,42609.657263,994.96,13213
2014,2,4,11,39.15,42179.17204,1610.72,14048
2014,2,4,12,34.51,41459.547738,1960.93,13878
2014,2,4,13,35.73,40568.357808,2951.43,13878
2014,2,4,14,30.52,39753.452505,3658.43,13878
2014,2,4,15,29.94,38672.18188,3651.01,13747
2014,2,4,16,29.37,37703.284405,3724.54,12843
2014,2,4,17,30.04,37309.277803,3521.92,12843
2014,2,4,18,37.85,37937.215768,2813.55,12862
2014,2,4,19,51.38,40449.680685,1984.77,12945
2014,2,4,20,46.86,41751.57102,1446.26,12945
2014,2,4,21,42.54,41710.81892,1931.01,12335
2014,2,4,22,38.35,40842.653015,3574,12335
2014,2,4,23,36.05,39288.857443,4973.45,13975
2014,2,5,0,31.14,37207.780548,5363.59,13640
2014,2,5,1,39.45,36086.31352,5891.05,14571
2014,2,5,2,37.6,35828.036688,6233.97,14587
2014,2,5,3,35.96,36150.43501,6322.38,14587
2014,2,5,4,39.52,36878.038538,6747.44,14587
2014,2,5,5,41.8,38400.32182,7062.9,14085
2014,2,5,6,58.85,41644.461753,7621.75,14085
2014,2,5,7,98.78,46592.089703,8229.48,14085
2014,2,5,8,89.53,48933.05649,8173,14093
2014,2,5,9,67.05,48061.692143,7613.24,14093
2014,2,5,10,60.44,47608.109655,6779.78,14093
2014,2,5,11,54.85,47194.69315,6592.62,14278
2014,2,5,12,48.18,46075.25119,6386,14229
2014,2,5,13,45.4,44745.242713,5505.26,14052
2014,2,5,14,41.98,43883.485783,5498.53,14523
2014,2,5,15,40.22,43235.65895,5661.23,14523
2014,2,5,16,39.9,43058.356163,5763.37,14523
2014,2,5,17,40.35,44169.426388,5882.51,14479
2014,2,5,18,50.79,46410.151028,6223.72,14455
2014,2,5,19,91.01,50413.112565,6173.09,13849
2014,2,5,20,76.27,52173.698093,5960.62,13857
2014,2,5,21,69.89,52435.073475,5962.43,13045
2014,2,5,22,58.78,51496.452238,5830.91,13407
2014,2,5,23,51.19,49046.638033,5743.68,13407
2014,2,6,0,48.96,46809.47504,5699.63,12135
2014,2,6,1,60.48,45630.916478,5580.8,13193
2014,2,6,2,62.94,45348.961485,5264.6,12910
2014,2,6,3,67.82,45641.686845,5260.62,13041
2014,2,6,4,68.33,46163.451015,5247.49,13041
2014,2,6,5,76.43,47636.486748,5496.52,12824
2014,2,6,6,150,50448.395143,5154,12974
2014,2,6,7,447.64,54912.8678,4793.42,12974
2014,2,6,8,503.3,57157.82149,4147.56,13194
2014,2,6,9,249.04,56388.290425,3437.56,12997
2014,2,6,10,250.28,56467.257605,2978.39,13502
2014,2,6,11,188.72,56202.64718,2592.22,13456
2014,2,6,12,135.25,55238.783578,2237.2,13133
2014,2,6,13,124.76,54079.54944,1809.67,13286
2014,2,6,14,108.92,53214.605055,1335.14,13286
2014,2,6,15,103.34,52406.291963,1208.76,13294
2014,2,6,16,99.85,52017.880918,1157.58,13458
2014,2,6,17,108.21,52620.45251,1040.33,13428
2014,2,6,18,136.78,53893.563893,929.46,13561
2014,2,6,19,389.3,56248.682808,791.78,13668
2014,2,6,20,384.88,56706.747318,521.99,13668
2014,2,6,21,242.11,55988.076273,396.07,13195
2014,2,6,22,149.89,54307.5957,423.64,13195
2014,2,6,23,134.83,51343.189353,531.71,13630
2014,2,7,0,115.17,48551.194865,657.5,13251
2014,2,7,1,71.11,46950.383118,786.54,13361
2014,2,7,2,66.24,46130.401315,825.02,13446
2014,2,7,3,67.19,45807.199008,762.81,13446
2014,2,7,4,70.04,45895.225325,847.34,13446
2014,2,7,5,83.34,46621.651203,837.76,13333
2014,2,7,6,121.54,48937.886298,741.26,13333
2014,2,7,7,281.12,52724.387223,717.01,13341
2014,2,7,8,160,54221.21576,678.85,13490
2014,2,7,9,162.43,53325.918535,792.2,13380
2014,2,7,10,129.66,53058.998445,737.94,13470
2014,2,7,11,101.86,52751.18849,749.89,13230
2014,2,7,12,87.31,51929.00663,1154.92,13277
2014,2,7,13,70,50817.728985,1270.74,14172
2014,2,7,14,66.66,49973.450443,1569.57,14204
2014,2,7,15,59,49521.69104,1981.54,14335
2014,2,7,16,56.26,49212.90266,2053.68,14262
2014,2,7,17,56.55,49368.519725,2184.84,14360
2014,2,7,18,69.6,50032.441623,2210.37,14421
2014,2,7,19,100.16,51354.228693,2377.09,14421
2014,2,7,20,90.91,51159.747543,2956.51,14345
2014,2,7,21,68.48,50247.982428,4219.78,14345
2014,2,7,22,61.6,48901.344115,5019.94,14345
2014,2,7,23,63.81,46644.51907,5542.29,14849
2014,2,8,0,62.78,44266.337108,5852.54,14388
2014,2,8,1,51.96,42576.198965,5896.45,17092
2014,2,8,2,50,41571.04702,5833.96,17125
2014,2,8,3,48.84,40918.721758,5635.69,17197
2014,2,8,4,49.96,40732.026925,5515.12,17197
2014,2,8,5,52.31,41014.841045,5391.86,17197
2014,2,8,6,67.06,41801.328978,5124.12,17992
2014,2,8,7,90.38,43303.565483,5217.82,17992
2014,2,8,8,92.42,44716.668503,4955.84,17992
2014,2,8,9,97.75,45450.048775,4718.26,17197
2014,2,8,10,71.6,45577.245078,4226.19,16807
2014,2,8,11,54.02,44437.318713,2832.71,16807
2014,2,8,12,50.11,42196.675145,1855.04,16807
2014,2,8,13,49.53,39547.862183,1847.59,13852
2014,2,8,14,42.36,37041.529488,2284.44,13841
2014,2,8,15,33.29,34961.446995,2909.05,13841
2014,2,8,16,30.32,33533.378288,3874.94,13841
2014,2,8,17,30.01,32844.281908,4676.32,13841
2014,2,8,18,34.7,33374.159588,4329.96,13450
2014,2,8,19,61.38,35958.904555,4060.59,13533
2014,2,8,20,51.46,37341.61402,3831.23,13533
2014,2,8,21,50.51,37498.456993,3676.08,13533
2014,2,8,22,49.98,37240.085833,3655.47,13533
2014,2,8,23,43.53,36376.801028,3722.19,13851
2014,2,9,0,34.99,35114.402498,3463.83,14324
2014,2,9,1,26.13,33975.083285,3354.99,14324
2014,2,9,2,23.28,33330.420548,3010.38,14324
2014,2,9,3,22.61,32933.879028,2768.11,14324
2014,2,9,4,22.9,32820.277638,2617.73,14324
2014,2,9,5,23.4,33058.452078,2317.17,14324
2014,2,9,6,27.29,33640.40119,2068.15,14324
2014,2,9,7,50.22,34867.07454,1537.99,14324
2014,2,9,8,50.22,35978.585608,1429.77,14324
2014,2,9,9,58.63,36988.923778,1815.21,14324
2014,2,9,10,51.42,37309.579623,2080.54,14324
2014,2,9,11,47.76,36720.920015,2020.23,14324
2014,2,9,12,43.63,35585.787555,921.27,14324
2014,2,9,13,37.96,34573.940763,548.57,14371
2014,2,9,14,34,33612.194405,1017.59,14304
2014,2,9,15,31.01,32767.607768,1594.67,13854
2014,2,9,16,29,32417.22591,2954.47,13261
2014,2,9,17,29,32816.169408,3520.97,13372
2014,2,9,18,32.19,33935.26559,3775.34,13807
2014,2,9,19,47.64,36359.043283,5477.28,13807
2014,2,9,20,46.3,37672.110073,5817.91,13807
2014,2,9,21,43.81,37524.000888,5151.78,13807
2014,2,9,22,35,36729.731245,4767.92,13807
2014,2,9,23,29.98,34937.727365,3987.63,13807
2014,2,10,0,21.89,32742.207588,3307.24,13489
2014,2,10,1,23.08,31313.582203,2706.83,13489
2014,2,10,2,22.63,30765.764155,2256.97,13489
2014,2,10,3,22.37,30700.089075,2235.66,13489
2014,2,10,4,23.41,31039.782928,1943.89,13489
2014,2,10,5,27.19,32116.997725,1638.81,13489
2014,2,10,6,50,34856.69926,1140.19,13489
2014,2,10,7,60,39400.488905,760.11,13489
2014,2,10,8,60,41937.692768,666.82,13658
2014,2,10,9,64.62,41668.391308,540.71,13658
2014,2,10,10,64.16,42171.199533,496.14,13551
2014,2,10,11,60.55,42898.72232,593.84,13551
2014,2,10,12,55.02,43311.990998,660.79,13116
2014,2,10,13,50.61,43499.99393,695.42,14649
2014,2,10,14,49.57,43735.917075,871.08,14649
2014,2,10,15,46.1,43886.24796,1029.32,14491
2014,2,10,16,44.92,44260.853835,952.25,14491
2014,2,10,17,46.06,45340.702708,956.06,14491
2014,2,10,18,62.75,47103.401305,996.57,14410
2014,2,10,19,89.22,49195.59689,1007.05,14618
2014,2,10,20,84.17,50106.68744,1205.63,14618
2014,2,10,21,79.77,49710.59827,1219.82,14695
2014,2,10,22,67.61,48205.682863,1211.59,14114
2014,2,10,23,51.88,45562.359788,1201.8,14688
2014,2,11,0,49.52,43065.604245,1179.07,14116
2014,2,11,1,55,41709.923788,1172.58,15265
2014,2,11,2,51.98,41074.553095,1260.21,15671
2014,2,11,3,52.24,41111.611693,1295.32,15899
2014,2,11,4,53.99,41452.795423,1296.07,15899
2014,2,11,5,62.41,42560.20828,1308.03,15899
2014,2,11,6,73.65,45389.661298,1335.31,15899
2014,2,11,7,106.7,49626.054978,1251.25,15265
2014,2,11,8,104.35,51757.945838,1238.52,15546
2014,2,11,9,85.66,51303.76943,1207.72,15546
2014,2,11,10,99.32,51381.297255,1218.33,15546
2014,2,11,11,97.51,51474.72297,1238.36,15546
2014,2,11,12,88.31,51281.373218,1221.33,15444
2014,2,11,13,77.79,50856.09916,1134.5,15444
2014,2,11,14,68.7,50509.18631,1154.23,15444
2014,2,11,15,66.13,49924.391415,1301.33,15444
2014,2,11,16,64.08,49839.085193,1412.51,15569
2014,2,11,17,69.54,50541.43033,1423.38,15569
2014,2,11,18,96.24,51859.448123,1337.89,15558
2014,2,11,19,174.78,53944.035765,1212.9,15558
2014,2,11,20,164.02,54302.357105,1211.81,15558
2014,2,11,21,124.97,53684.668278,1332.05,15558
2014,2,11,22,95.9,51880.792668,1242.58,15567
2014,2,11,23,100.61,48730.942243,1147.19,15567
2014,2,12,0,68.32,45778.051828,862.17,15567
2014,2,12,1,59.08,44010.338858,722.08,15588
2014,2,12,2,56.84,43142.709088,960.62,15578
2014,2,12,3,56.89,42874.118978,1125.09,15578
2014,2,12,4,58.29,43035.584113,1164.74,15578
2014,2,12,5,77.15,44037.66882,1162.66,15578
2014,2,12,6,125,46492.635983,1055.61,15409
2014,2,12,7,343.3,50552.535538,826.13,15409
